task,pair_id,condition_id,split,seed,timing_environment,reward_magnitude,opportunity_cost,quit_payoff,ratio_schedule,effort_cost,outside_option,prior_investment,remaining_steps,step_cost,success_probability,exposure_type,exposure_trials,transfer_success_probability,transfer_cost,max_transfer_attempts,base_success_probability,clue_increment,attempt_cost,solution_reward,restart_value,max_attempts
debugging_persistence,debugging_persistence-pair-0291194,debugging_persistence-ef3f1fbc45cd,validation,291194,,,,,,,,,,,,,,,,,0.2,0.15,1.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291195,debugging_persistence-a297ce6630a5,train,291195,,,,,,,,,,,,,,,,,0.45,0.15,3.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291196,debugging_persistence-12e70231c2af,train,291196,,,,,,,,,,,,,,,,,0.2,0.15,1.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291197,debugging_persistence-15ac1142c1e4,train,291197,,,,,,,,,,,,,,,,,0.45,0.05,1.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291198,debugging_persistence-a502f5790179,train,291198,,,,,,,,,,,,,,,,,0.2,0.15,3.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291199,debugging_persistence-906032441be4,test,291199,,,,,,,,,,,,,,,,,0.45,0.05,3.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291200,debugging_persistence-5d5fda4e86a6,validation,291200,,,,,,,,,,,,,,,,,0.2,0.05,1.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291201,debugging_persistence-b92bdf0df23a,train,291201,,,,,,,,,,,,,,,,,0.45,0.15,3.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291202,debugging_persistence-18b5eca38926,train,291202,,,,,,,,,,,,,,,,,0.45,0.15,3.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291203,debugging_persistence-9ff0edf306d3,train,291203,,,,,,,,,,,,,,,,,0.2,0.15,3.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291204,debugging_persistence-b601939d6602,train,291204,,,,,,,,,,,,,,,,,0.45,0.15,1.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291205,debugging_persistence-28f756c8b4cd,train,291205,,,,,,,,,,,,,,,,,0.2,0.15,3.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291206,debugging_persistence-599c12b9f8f7,train,291206,,,,,,,,,,,,,,,,,0.45,0.15,3.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291207,debugging_persistence-8041dbdcc17c,test,291207,,,,,,,,,,,,,,,,,0.45,0.05,3.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291208,debugging_persistence-ed49b31ce7cf,train,291208,,,,,,,,,,,,,,,,,0.2,0.15,1.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291209,debugging_persistence-d7f98a93974a,test,291209,,,,,,,,,,,,,,,,,0.2,0.05,1.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291210,debugging_persistence-4952cba03bac,train,291210,,,,,,,,,,,,,,,,,0.45,0.15,1.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291211,debugging_persistence-b40a4f6bd13d,validation,291211,,,,,,,,,,,,,,,,,0.2,0.05,3.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291212,debugging_persistence-f48244c776c5,train,291212,,,,,,,,,,,,,,,,,0.45,0.05,1.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291213,debugging_persistence-09b42a9709a1,train,291213,,,,,,,,,,,,,,,,,0.2,0.15,3.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291214,debugging_persistence-687773d8572d,train,291214,,,,,,,,,,,,,,,,,0.2,0.05,1.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291215,debugging_persistence-b90f23621977,validation,291215,,,,,,,,,,,,,,,,,0.2,0.05,3.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291216,debugging_persistence-5bc1468adbe3,train,291216,,,,,,,,,,,,,,,,,0.45,0.15,1.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291217,debugging_persistence-938da7dae4e5,train,291217,,,,,,,,,,,,,,,,,0.2,0.15,1.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291218,debugging_persistence-79b5f27bbf90,train,291218,,,,,,,,,,,,,,,,,0.2,0.05,3.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291219,debugging_persistence-5ce0ffb834f1,train,291219,,,,,,,,,,,,,,,,,0.2,0.05,3.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291220,debugging_persistence-899ebac8eeb6,train,291220,,,,,,,,,,,,,,,,,0.45,0.05,1.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291221,debugging_persistence-915d2df4a281,train,291221,,,,,,,,,,,,,,,,,0.2,0.05,1.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291222,debugging_persistence-81d796e3c4a4,train,291222,,,,,,,,,,,,,,,,,0.45,0.05,3.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291223,debugging_persistence-05ea008cefba,train,291223,,,,,,,,,,,,,,,,,0.45,0.05,3.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291224,debugging_persistence-0f8a1abbbe3e,train,291224,,,,,,,,,,,,,,,,,0.45,0.15,1.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291225,debugging_persistence-a73f39ed8d12,train,291225,,,,,,,,,,,,,,,,,0.45,0.05,1.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291226,debugging_persistence-ef3f1fbc45cd,train,291226,,,,,,,,,,,,,,,,,0.2,0.15,1.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291227,debugging_persistence-a297ce6630a5,validation,291227,,,,,,,,,,,,,,,,,0.45,0.15,3.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291228,debugging_persistence-12e70231c2af,train,291228,,,,,,,,,,,,,,,,,0.2,0.15,1.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291229,debugging_persistence-15ac1142c1e4,test,291229,,,,,,,,,,,,,,,,,0.45,0.05,1.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291230,debugging_persistence-a502f5790179,train,291230,,,,,,,,,,,,,,,,,0.2,0.15,3.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291231,debugging_persistence-906032441be4,train,291231,,,,,,,,,,,,,,,,,0.45,0.05,3.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291232,debugging_persistence-5d5fda4e86a6,train,291232,,,,,,,,,,,,,,,,,0.2,0.05,1.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291233,debugging_persistence-b92bdf0df23a,train,291233,,,,,,,,,,,,,,,,,0.45,0.15,3.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291234,debugging_persistence-18b5eca38926,validation,291234,,,,,,,,,,,,,,,,,0.45,0.15,3.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291235,debugging_persistence-9ff0edf306d3,test,291235,,,,,,,,,,,,,,,,,0.2,0.15,3.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291236,debugging_persistence-b601939d6602,train,291236,,,,,,,,,,,,,,,,,0.45,0.15,1.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291237,debugging_persistence-28f756c8b4cd,train,291237,,,,,,,,,,,,,,,,,0.2,0.15,3.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291238,debugging_persistence-599c12b9f8f7,train,291238,,,,,,,,,,,,,,,,,0.45,0.15,3.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291239,debugging_persistence-8041dbdcc17c,train,291239,,,,,,,,,,,,,,,,,0.45,0.05,3.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291240,debugging_persistence-ed49b31ce7cf,train,291240,,,,,,,,,,,,,,,,,0.2,0.15,1.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291241,debugging_persistence-d7f98a93974a,train,291241,,,,,,,,,,,,,,,,,0.2,0.05,1.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291242,debugging_persistence-4952cba03bac,validation,291242,,,,,,,,,,,,,,,,,0.45,0.15,1.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291243,debugging_persistence-b40a4f6bd13d,train,291243,,,,,,,,,,,,,,,,,0.2,0.05,3.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291244,debugging_persistence-f48244c776c5,train,291244,,,,,,,,,,,,,,,,,0.45,0.05,1.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291245,debugging_persistence-09b42a9709a1,train,291245,,,,,,,,,,,,,,,,,0.2,0.15,3.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291246,debugging_persistence-687773d8572d,train,291246,,,,,,,,,,,,,,,,,0.2,0.05,1.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291247,debugging_persistence-b90f23621977,train,291247,,,,,,,,,,,,,,,,,0.2,0.05,3.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291248,debugging_persistence-5bc1468adbe3,train,291248,,,,,,,,,,,,,,,,,0.45,0.15,1.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291249,debugging_persistence-938da7dae4e5,train,291249,,,,,,,,,,,,,,,,,0.2,0.15,1.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291250,debugging_persistence-79b5f27bbf90,validation,291250,,,,,,,,,,,,,,,,,0.2,0.05,3.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291251,debugging_persistence-5ce0ffb834f1,train,291251,,,,,,,,,,,,,,,,,0.2,0.05,3.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291252,debugging_persistence-899ebac8eeb6,validation,291252,,,,,,,,,,,,,,,,,0.45,0.05,1.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291253,debugging_persistence-915d2df4a281,train,291253,,,,,,,,,,,,,,,,,0.2,0.05,1.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291254,debugging_persistence-81d796e3c4a4,train,291254,,,,,,,,,,,,,,,,,0.45,0.05,3.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291255,debugging_persistence-05ea008cefba,train,291255,,,,,,,,,,,,,,,,,0.45,0.05,3.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291256,debugging_persistence-0f8a1abbbe3e,train,291256,,,,,,,,,,,,,,,,,0.45,0.15,1.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291257,debugging_persistence-a73f39ed8d12,train,291257,,,,,,,,,,,,,,,,,0.45,0.05,1.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291258,debugging_persistence-ef3f1fbc45cd,train,291258,,,,,,,,,,,,,,,,,0.2,0.15,1.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291259,debugging_persistence-a297ce6630a5,test,291259,,,,,,,,,,,,,,,,,0.45,0.15,3.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291260,debugging_persistence-12e70231c2af,test,291260,,,,,,,,,,,,,,,,,0.2,0.15,1.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291261,debugging_persistence-15ac1142c1e4,train,291261,,,,,,,,,,,,,,,,,0.45,0.05,1.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291262,debugging_persistence-a502f5790179,validation,291262,,,,,,,,,,,,,,,,,0.2,0.15,3.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291263,debugging_persistence-906032441be4,train,291263,,,,,,,,,,,,,,,,,0.45,0.05,3.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291264,debugging_persistence-5d5fda4e86a6,train,291264,,,,,,,,,,,,,,,,,0.2,0.05,1.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291265,debugging_persistence-b92bdf0df23a,test,291265,,,,,,,,,,,,,,,,,0.45,0.15,3.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291266,debugging_persistence-18b5eca38926,train,291266,,,,,,,,,,,,,,,,,0.45,0.15,3.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291267,debugging_persistence-9ff0edf306d3,train,291267,,,,,,,,,,,,,,,,,0.2,0.15,3.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291268,debugging_persistence-b601939d6602,train,291268,,,,,,,,,,,,,,,,,0.45,0.15,1.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291269,debugging_persistence-28f756c8b4cd,test,291269,,,,,,,,,,,,,,,,,0.2,0.15,3.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291270,debugging_persistence-599c12b9f8f7,train,291270,,,,,,,,,,,,,,,,,0.45,0.15,3.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291271,debugging_persistence-8041dbdcc17c,validation,291271,,,,,,,,,,,,,,,,,0.45,0.05,3.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291272,debugging_persistence-ed49b31ce7cf,train,291272,,,,,,,,,,,,,,,,,0.2,0.15,1.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291273,debugging_persistence-d7f98a93974a,test,291273,,,,,,,,,,,,,,,,,0.2,0.05,1.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291274,debugging_persistence-4952cba03bac,train,291274,,,,,,,,,,,,,,,,,0.45,0.15,1.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291275,debugging_persistence-b40a4f6bd13d,validation,291275,,,,,,,,,,,,,,,,,0.2,0.05,3.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291276,debugging_persistence-f48244c776c5,train,291276,,,,,,,,,,,,,,,,,0.45,0.05,1.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291277,debugging_persistence-09b42a9709a1,train,291277,,,,,,,,,,,,,,,,,0.2,0.15,3.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291278,debugging_persistence-687773d8572d,train,291278,,,,,,,,,,,,,,,,,0.2,0.05,1.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291279,debugging_persistence-b90f23621977,validation,291279,,,,,,,,,,,,,,,,,0.2,0.05,3.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291280,debugging_persistence-5bc1468adbe3,train,291280,,,,,,,,,,,,,,,,,0.45,0.15,1.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291281,debugging_persistence-938da7dae4e5,validation,291281,,,,,,,,,,,,,,,,,0.2,0.15,1.0,7.0,4.0,8.0
